Date,Open,High,Low,Close,Adj Close,Volume
2021-03-08,31.799999,32.349998,31.200001,31.799999,27.937536,4138640
2021-03-09,32.099998,32.200001,30.549999,31.049999,27.278631,3568993
2021-03-10,31.299999,32.150002,31.100000,31.700001,27.849682,4518363
2021-03-12,32.049999,32.200001,31.000000,31.299999,27.498264,4645742
2021-03-15,31.549999,31.549999,30.500000,30.750000,27.015070,2986207
2021-03-16,30.900000,31.049999,30.500000,30.600000,26.883289,2215539
2021-03-17,30.700001,32.400002,30.250000,30.650000,26.927214,9556830
2021-03-18,30.950001,31.049999,29.049999,29.650000,26.048676,5509050
2021-03-19,29.400000,29.450001,28.000000,29.150000,25.609409,11191993
2021-03-22,29.150000,31.400000,29.000000,30.299999,26.619728,13424210
2021-03-23,30.650000,31.000000,30.049999,30.450001,26.751507,12741431
2021-03-24,28.299999,28.400000,27.600000,27.650000,24.291599,45408429
2021-03-25,27.650000,27.950001,27.250000,27.700001,24.335527,12484312
2021-03-26,28.450001,29.450001,28.200001,29.200001,25.653337,20773206
2021-03-30,29.950001,30.400000,29.500000,29.600000,26.004753,9457623
2021-03-31,29.750000,29.850000,29.049999,29.100000,25.565481,5900206
2021-04-01,29.299999,30.200001,29.200001,29.650000,26.048676,19400812
2021-04-05,29.700001,30.200001,28.799999,29.500000,25.916897,10008653
2021-04-06,29.799999,30.150000,29.350000,30.000000,26.356165,7526846
2021-04-07,30.000000,30.600000,29.799999,30.350000,26.663656,7340079
2021-04-08,29.400000,29.750000,29.350000,29.450001,26.882732,6043737
2021-04-09,29.450001,29.700001,29.000000,29.100000,26.563244,4463852
2021-04-12,28.400000,28.500000,27.000000,27.049999,24.691948,7631551
2021-04-13,27.049999,27.700001,26.850000,27.450001,25.057083,4279166
2021-04-15,27.299999,27.700001,26.900000,27.250000,24.874516,3583495
2021-04-16,27.350000,28.150000,27.200001,27.700001,25.285288,4171809
2021-04-19,26.700001,27.000000,26.350000,26.750000,24.418102,5172192
2021-04-20,26.900000,27.350000,26.549999,26.750000,24.418102,4191324
2021-04-22,26.850000,26.850000,26.450001,26.500000,24.189898,3388238
2021-04-23,26.700001,26.900000,26.350000,26.500000,24.189898,5838338
2021-04-26,26.750000,27.000000,26.549999,26.650000,24.326818,3507322
2021-04-27,26.750000,27.700001,26.650000,27.450001,25.057083,5573757
2021-04-28,27.600000,27.950001,27.500000,27.700001,25.285288,3163806
2021-04-29,27.950001,27.950001,27.200001,27.299999,24.920155,2941550
2021-04-30,27.250000,27.650000,27.049999,27.200001,24.828875,2713152
2021-05-03,27.049999,27.799999,26.900000,27.549999,25.148363,4196004
2021-05-04,27.900000,29.200001,27.700001,28.049999,25.604774,8103547
2021-05-05,28.500000,28.600000,28.100000,28.299999,25.832981,3842164
2021-05-06,28.400000,29.150000,28.150000,28.400000,25.924267,4084294
2021-05-07,28.450001,28.700001,28.100000,28.150000,25.696058,2880473
2021-05-10,28.250000,29.299999,28.150000,28.950001,26.426319,7756528
2021-05-11,28.799999,29.600000,28.600000,29.350000,26.791451,4887029
2021-05-12,29.450001,30.400000,29.299999,29.600000,27.019659,9573148
2021-05-14,29.850000,30.200001,29.100000,29.200001,26.654526,4269850
2021-05-17,29.450001,29.700001,29.200001,29.299999,26.745808,2031310
2021-05-18,29.299999,29.700001,29.250000,29.299999,26.745808,2670874
2021-05-19,29.250000,30.100000,29.250000,29.600000,27.019659,4263034
2021-05-20,29.750000,30.400000,29.400000,29.799999,27.202219,5305157
2021-05-21,30.000000,30.350000,29.850000,29.950001,27.339148,5490947
2021-05-24,30.250000,30.850000,29.900000,30.100000,27.476068,8379948
2021-05-25,30.400000,30.549999,29.900000,30.000000,27.384787,3293049
2021-05-26,30.100000,30.350000,29.900000,29.950001,27.339148,2848226
2021-05-27,29.950001,30.100000,29.549999,29.600000,27.019659,2503440
2021-05-28,29.650000,29.799999,28.650000,28.900000,26.380680,4319903
2021-05-31,29.500000,29.650000,29.150000,29.500000,26.928375,3363671
2021-06-01,29.850000,29.850000,29.200001,29.299999,26.745808,1990782
2021-06-02,29.500000,30.049999,29.400000,29.700001,27.110939,3564556
2021-06-03,29.950001,30.100000,29.600000,29.799999,27.202219,2988320
2021-06-04,29.950001,31.850000,29.500000,30.650000,27.978123,13357394
2021-06-07,31.100000,32.099998,31.000000,31.549999,28.799665,16364717
2021-06-08,31.850000,31.900000,31.000000,31.450001,28.708385,5962924
2021-06-09,31.600000,32.500000,30.650000,31.100000,28.388897,12323327
2021-06-10,31.450001,31.750000,31.250000,31.450001,28.708385,4748100
2021-06-11,31.650000,32.349998,31.549999,31.799999,29.027874,9754526
2021-06-14,31.950001,33.700001,30.700001,33.400002,30.488396,33929394
2021-06-15,33.799999,34.000000,32.549999,32.700001,29.849419,13441049
2021-06-16,32.900002,33.250000,32.200001,32.400002,29.575571,5766470
2021-06-17,32.299999,32.849998,31.650000,31.850000,29.073515,5454871
2021-06-18,32.099998,32.099998,30.450001,31.299999,28.571463,5955946
2021-06-21,30.950001,32.450001,30.600000,32.200001,29.393005,5174210
2021-06-22,32.500000,32.900002,32.049999,32.150002,29.347364,4531770
2021-06-23,32.349998,32.700001,31.850000,32.049999,29.256079,4812799
2021-06-24,32.250000,32.900002,32.099998,32.299999,29.484287,5580231
2021-06-25,32.450001,33.299999,32.400002,32.700001,29.849419,7471074
2021-06-28,32.900002,33.200001,32.500000,32.549999,29.712492,3527284
2021-06-29,32.750000,33.500000,32.549999,32.849998,29.986341,10139559
2021-06-30,33.500000,34.500000,33.400002,33.700001,30.762245,35820998
2021-07-01,34.000000,34.000000,32.450001,32.599998,29.758135,8615644
2021-07-02,32.599998,32.849998,32.099998,32.200001,29.393005,4071458
2021-07-05,32.450001,32.500000,32.099998,32.250000,29.438646,3366371
2021-07-06,32.299999,32.400002,31.799999,31.900000,29.119158,3001697
2021-07-07,31.950001,32.500000,31.549999,32.049999,29.256079,4725073
2021-07-08,32.000000,33.450001,31.850000,32.299999,29.484287,5892731
2021-07-09,32.299999,32.450001,32.000000,32.150002,29.347364,2752243
2021-07-12,32.299999,32.400002,32.049999,32.200001,29.393005,2901810
2021-07-13,32.500000,32.500000,32.000000,32.049999,29.256079,2340022
2021-07-14,32.099998,32.150002,31.750000,31.850000,29.073515,2443675
2021-07-15,31.900000,32.049999,31.600000,31.750000,28.982231,2082715
2021-07-16,31.700001,31.950001,31.500000,31.549999,28.799665,2638302
2021-07-19,31.400000,31.600000,31.000000,31.100000,28.388897,2882201
2021-07-20,31.100000,31.200001,30.299999,30.400000,27.749918,2708490
2021-07-22,30.700001,31.250000,30.500000,30.700001,28.023764,2329331
2021-07-23,30.799999,30.950001,30.100000,30.250000,27.612993,2567121
2021-07-26,30.250000,30.900000,30.100000,30.150000,27.521709,2962821
2021-07-27,30.400000,30.500000,29.850000,30.100000,27.476068,2671090
2021-07-28,30.250000,30.350000,29.799999,29.850000,27.247866,2340776
2021-07-29,30.000000,30.100000,29.750000,29.799999,27.202219,1507391
2021-07-30,29.799999,29.950001,29.549999,29.600000,27.019659,2169927
2021-08-02,29.850000,30.400000,29.700001,29.950001,27.339148,4004760
2021-08-03,30.100000,30.100000,29.799999,29.950001,27.339148,1644488
2021-08-04,30.200001,30.200001,29.600000,29.650000,27.065296,2089253
2021-08-05,29.650000,29.700001,29.150000,29.250000,26.700167,1637757
2021-08-06,29.400000,30.000000,29.250000,29.650000,27.065296,2176874
2021-08-09,30.299999,30.500000,29.900000,30.100000,27.476068,4142520
2021-08-10,30.100000,30.299999,29.150000,29.250000,26.700167,1856220
2021-08-11,29.400000,29.500000,28.700001,29.049999,26.517601,2909148
2021-08-12,29.299999,29.799999,29.200001,29.600000,27.019659,1771008
2021-08-13,30.500000,30.500000,29.549999,29.650000,27.065296,3633945
2021-08-16,29.549999,29.650000,29.100000,29.200001,26.654526,1274362
2021-08-17,29.150000,29.150000,28.799999,28.850000,26.335037,1022208
2021-08-18,29.000000,29.000000,28.650000,28.700001,26.198112,1368302
2021-08-20,28.600000,28.600000,28.049999,28.100000,25.650417,1561800
2021-08-23,28.400000,28.450001,27.549999,27.650000,25.239647,1904509
2021-08-24,27.650000,28.200001,27.500000,27.750000,25.330929,1901920
2021-08-25,28.000000,28.200001,27.650000,27.700001,25.285288,1696775
2021-08-26,27.850000,28.150000,27.700001,27.850000,25.422209,1207137
2021-08-27,27.950001,28.250000,27.799999,28.049999,25.604774,1261184
2021-08-30,28.299999,28.400000,28.100000,28.150000,25.696058,1237305
2021-08-31,28.200001,28.549999,28.000000,28.200001,25.741699,1636468
2021-09-01,28.350000,28.450001,28.200001,28.250000,25.787340,1007313
2021-09-02,27.900000,28.450001,27.900000,28.150000,25.696058,1269838
2021-09-03,28.250000,30.500000,28.200001,30.000000,27.384787,8756651
2021-09-06,30.299999,30.700001,29.250000,29.350000,26.791451,4261300
2021-09-07,29.500000,32.400002,29.350000,31.500000,28.754026,17699752
2021-09-08,31.700001,31.799999,30.799999,31.000000,28.297615,8685558
2021-09-09,30.950001,31.299999,30.200001,30.500000,27.841202,4075336
2021-09-13,30.700001,30.900000,30.100000,30.200001,27.567352,2176994
2021-09-14,30.350000,30.700001,30.100000,30.299999,27.658634,2860732
2021-09-15,30.350000,30.600000,30.000000,30.049999,27.430429,3403038
2021-09-16,30.150000,30.600000,30.049999,30.250000,27.612993,2800352
2021-09-17,30.350000,30.450001,29.549999,30.100000,27.476068,2788086
2021-09-20,31.400000,32.700001,30.299999,30.700001,28.023764,18929053
2021-09-21,30.700001,30.799999,30.000000,30.200001,27.567352,3455508
2021-09-22,30.200001,30.700001,30.200001,30.400000,27.749918,2510051
2021-09-23,30.450001,30.600000,30.200001,30.250000,27.612993,2120871
2021-09-24,30.250000,30.400000,30.000000,30.049999,27.430429,1407857
2021-09-27,30.150000,30.250000,29.799999,29.850000,27.247866,1517571
2021-09-28,29.900000,30.700001,29.799999,30.200001,27.567352,4447852
2021-09-29,30.450001,30.700001,30.049999,30.400000,27.749918,3511475
2021-09-30,30.600000,30.600000,30.150000,30.200001,27.567352,1663456
2021-10-01,30.049999,31.200001,29.900000,30.000000,27.384787,5513284
2021-10-04,30.150000,30.500000,30.150000,30.200001,27.567352,2164609
2021-10-05,31.500000,31.799999,30.799999,30.900000,28.206329,9130208
2021-10-06,31.200001,31.799999,30.799999,30.950001,28.251972,8355559
2021-10-07,31.700001,31.850000,30.650000,30.900000,28.206329,6203550
2021-10-08,31.200001,31.400000,30.850000,30.950001,28.251972,3363173
2021-10-11,31.100000,31.100000,30.150000,30.299999,27.658634,3637590
2021-10-12,30.299999,30.650000,30.049999,30.150000,27.521709,5382835
2021-10-13,30.299999,30.600000,30.150000,30.200001,27.567352,6973425
2021-10-14,30.299999,31.799999,30.299999,30.650000,27.978123,10016889
2021-10-18,30.950001,34.500000,30.900000,34.049999,31.081736,40946017
2021-10-19,34.400002,35.200001,32.200001,32.599998,29.758135,23718084
2021-10-20,32.500000,33.200001,31.549999,32.500000,29.666853,14768852
2021-10-21,32.900002,36.549999,32.750000,35.900002,32.770462,72880233
2021-10-22,36.500000,43.049999,35.750000,43.049999,39.297169,163253501
2021-10-25,44.000000,44.799999,38.750000,38.750000,35.372013,37319544
2021-10-26,37.049999,39.250000,35.700001,37.700001,34.413548,55503526
2021-10-27,37.900002,38.799999,36.599998,37.099998,33.865849,12985039
2021-10-28,37.400002,38.200001,36.200001,36.650002,33.455082,13948391
2021-10-29,35.700001,36.900002,33.500000,35.299999,32.222763,14226789
2021-11-01,35.900002,36.750000,35.599998,36.200001,33.044308,6295839
2021-11-02,36.500000,37.150002,36.000000,36.049999,32.907387,4842314
2021-11-03,36.299999,36.750000,35.349998,35.450001,32.359692,5124889
2021-11-04,35.950001,36.599998,35.599998,36.349998,33.181232,2011555
2021-11-08,36.500000,39.900002,36.349998,39.349998,35.919712,23523291
2021-11-09,39.500000,40.549999,38.700001,39.299999,35.874073,14172813
2021-11-10,39.250000,39.400002,38.099998,38.400002,35.052532,6206533
2021-11-11,38.450001,39.200001,38.000000,38.450001,35.098171,10921237
2021-11-12,38.549999,38.799999,37.500000,37.650002,34.367908,6165853
2021-11-15,38.000000,38.099998,37.099998,37.250000,34.002781,5904673
2021-11-16,37.299999,38.099998,36.599998,36.799999,33.592007,5970125
2021-11-17,36.750000,37.400002,36.650002,36.849998,33.637650,3514754
2021-11-18,36.900002,37.500000,35.900002,36.049999,32.907387,4641009
2021-11-22,36.200001,36.349998,34.599998,34.849998,31.811989,5247980
2021-11-23,34.849998,36.849998,34.349998,36.500000,33.318157,5829854
2021-11-24,36.900002,36.950001,35.900002,36.000000,32.861744,3043698
2021-11-25,36.099998,37.049999,35.849998,36.500000,33.318157,3755688
2021-11-26,36.150002,36.299999,34.799999,35.049999,31.994560,4182444
2021-11-29,35.200001,35.250000,32.750000,33.250000,30.351473,6160682
2021-11-30,33.250000,34.500000,33.099998,33.450001,30.943516,4268961
2021-12-01,34.950001,35.049999,33.799999,34.049999,31.498554,5292289
2021-12-02,34.150002,34.500000,34.049999,34.400002,31.822332,2216442
2021-12-03,34.500000,35.299999,34.299999,34.700001,32.099854,4001166
2021-12-06,34.900002,34.950001,33.750000,33.900002,31.359800,2617282
2021-12-07,34.200001,34.700001,34.099998,34.349998,31.776072,2480001
2021-12-08,34.700001,35.099998,34.549999,34.799999,32.192356,2975774
2021-12-09,35.150002,37.000000,35.099998,36.299999,33.579956,9970382
2021-12-10,36.299999,37.400002,36.200001,36.599998,33.857475,4915236
2021-12-13,36.950001,37.299999,36.150002,36.299999,33.579956,3463071
2021-12-14,36.099998,36.099998,35.500000,35.650002,32.978664,2462932
2021-12-15,35.700001,35.799999,35.099998,35.299999,32.654888,2244673
2021-12-16,35.750000,36.000000,34.500000,34.650002,32.053596,2461478
2021-12-17,34.650002,34.750000,33.900002,34.299999,31.729818,3322776
2021-12-20,33.750000,33.950001,32.799999,33.349998,30.851007,4051254
2021-12-21,33.599998,34.099998,33.250000,33.549999,31.036022,2403351
2021-12-22,33.900002,34.250000,33.700001,34.049999,31.498554,1885547
2021-12-23,34.250000,34.450001,34.049999,34.150002,31.591061,1562483
2021-12-24,34.349998,34.400002,33.349998,33.849998,31.313543,2380205
2021-12-27,33.599998,33.900002,33.299999,33.650002,31.128531,1462052
2021-12-28,33.900002,34.650002,33.750000,34.200001,31.637316,2257761
2021-12-29,34.299999,34.750000,34.099998,34.250000,31.683569,1642466
2021-12-30,34.349998,34.400002,33.700001,33.750000,31.221037,1602522
2021-12-31,34.000000,34.950001,33.750000,34.750000,32.146103,3941160
2022-01-03,35.000000,35.549999,34.799999,35.299999,32.654888,3437614
2022-01-04,35.450001,35.700001,35.049999,35.250000,32.608639,3303241
2022-01-05,35.150002,35.299999,34.750000,34.849998,32.238605,2637704
2022-01-06,34.500000,35.650002,34.349998,35.250000,32.608639,3920852
2022-01-07,35.250000,35.750000,35.049999,35.650002,32.978664,3841011
2022-01-10,35.849998,36.200001,35.599998,36.000000,33.302437,3876215
2022-01-11,36.000000,37.099998,35.599998,36.000000,33.302437,9466600
2022-01-12,36.250000,36.349998,35.599998,35.700001,33.024918,2809434
2022-01-13,35.900002,35.950001,35.299999,35.650002,32.978664,2232567
2022-01-14,35.650002,37.099998,35.599998,36.349998,33.626205,6360534
2022-01-17,36.650002,39.299999,36.500000,38.400002,35.522602,19636806
2022-01-18,38.700001,39.099998,37.299999,37.450001,34.643787,6571085
2022-01-19,37.500000,37.950001,36.799999,37.549999,34.736294,5004726
2022-01-20,37.799999,37.900002,37.099998,37.349998,34.551277,4074015
2022-01-21,37.099998,39.299999,36.900002,37.150002,34.366268,13194479
2022-01-24,37.400002,37.400002,35.049999,35.450001,32.793655,7075508
2022-01-25,35.000000,36.349998,34.500000,35.599998,32.932411,5146115
2022-01-27,35.599998,36.299999,34.549999,35.650002,32.978664,3692802
2022-01-28,36.000000,36.750000,35.549999,35.700001,33.024918,6153387
2022-01-31,36.400002,36.849998,35.650002,36.000000,33.302437,5957196
2022-02-01,36.750000,37.349998,35.599998,35.700001,33.024918,9169677
2022-02-02,36.150002,36.250000,35.549999,35.650002,32.978664,3724078
2022-02-03,35.799999,35.950001,35.150002,35.500000,32.839905,2793237
2022-02-04,35.500000,35.650002,35.000000,35.049999,32.423622,2687122
2022-02-07,35.099998,35.349998,34.599998,34.849998,32.238605,2815265
2022-02-08,34.900002,35.099998,34.049999,34.450001,31.868582,2432754
2022-02-09,34.700001,34.799999,34.099998,34.200001,31.637316,2436984
2022-02-10,35.000000,35.900002,34.799999,35.500000,32.839905,9664613
2022-02-11,35.049999,35.450001,34.500000,34.650002,32.053596,4159845
2022-02-14,34.049999,34.049999,33.099998,33.500000,30.989769,4169496
2022-02-15,33.450001,34.200001,33.000000,33.750000,31.221037,2612228
2022-02-16,34.000000,34.700001,33.799999,33.900002,31.359800,3212095
2022-02-17,33.950001,34.299999,32.849998,33.150002,30.665995,2463938
2022-02-18,32.849998,33.349998,32.700001,33.049999,30.573488,1388142
2022-02-21,33.049999,33.049999,32.099998,32.349998,29.925940,2368474
2022-02-22,31.049999,31.650000,30.850000,31.200001,28.862114,3244132
2022-02-23,31.700001,32.200001,31.350000,31.700001,29.324646,2383222
2022-02-24,30.500000,31.049999,29.000000,29.200001,27.011978,5444317
2022-02-25,29.799999,31.150000,29.549999,31.000000,28.677101,2581166
2022-02-28,30.900000,31.150000,29.799999,30.950001,28.630846,2198584
2022-03-02,30.549999,31.400000,30.549999,31.049999,28.723352,2122495
